id,name,area_km2
af13982b-7b3a-4363-a747-180ab1f6f330,Harbour Village,0.08879305024400691
1fcb93df-a077-4346-9911-43813c00e50f,Haringey,28.664863497621422
7013dd8f-3f1e-495d-a622-e41423194900,Harrow,51.807553012363975
fe844f95-945c-4ec4-9cb9-88c59aa1d489,Hartley,5.4817845476654
d5242497-8023-4bf0-b641-92f0041e3998,Havering,113.85437247314904
55683ac5-e6d0-45a4-83c9-fc8401523f61,Headley,6.746007343977172
045d51df-618b-4387-a57c-585bdf141200,Hedgerley,6.797217674685581
5b8ab9ad-8a57-427d-b816-3a75a34a7543,Herongate and Ingrave,12.198711737041327
f055e2ad-bde7-4f67-8ae9-976b63a29ce5,Hertsmere Meriden,0.3326071735115974
5d63a327-fda6-4c33-aeda-19b03a8054a5,Hextable,2.34588515621403
8a4eede3-876b-486e-b442-a194ecdacba6,High Laver,7.324772544805461
75147f2a-dc5d-432d-92bd-5320d0c68682,High Ongar,15.860292929746494
76e72543-7c6d-4c04-817b-83aac40c395e,Highwood,14.10190352420741
958dfe3f-8623-44f0-bd62-58cac435c995,Hillingdon,115.57353907560045
cdf3470e-cdf7-408a-ba0a-c04b80f8fbcb,Hook End,0.0885850017380231
293e28ce-ed2b-44d9-b4ca-76348e5871f6,Horton,4.979018032850032
4dc27a0f-b564-4d51-8e03-2681aa7a7d22,Horton Kirby and South Darenth,10.518252542313055
8403ec1e-d226-4615-9c2a-233e5903aab4,Hounslow,55.07653516092998
a8c95108-bc69-4c29-ac9c-bf61a0c999fa,Ightham,9.24058543008704
3e649557-b23b-4be4-a20a-5b5ddda58023,Ingatestone and Fryerning,15.846915273368424
b8ccf51b-0f33-4692-9da2-b1adc67d7333,Islington,15.156910035338804
30bd488d-4824-4936-b466-8a875662dffb,Iver,20.128272076208425
469d4260-9447-4866-a663-5cf6ba86f5be,Kelvedon Hatch,7.6544424061240806
67dc59bf-7b9b-4055-9f5b-445d63d030a6,Kemsing,8.950829646070932
5c687f23-fd2a-4654-843a-4c98ee70d7de,Kensington and Chelsea,11.705655845217075
72ac39b6-5664-43a2-a43c-239ab54a862e,Kings Hill,3.4529955900983365
4c74c37d-37c9-4011-86b4-03bf3e823e72,Kings Langley,8.32719566931998
94ca71bb-532b-4e23-8f70-4cbc3838ddc2,Kingston upon Thames,38.02247676636148
409b3e7f-942d-47bc-8646-ddb417ecf469,Knockholt,7.43690030264061
31f05076-ca88-4d7f-be84-6f04e008698a,Lambeth,26.708469187413296
37d57da8-2d2e-4777-ad8d-306dec492e78,Lambourne,10.420080953505286
7c310ef2-4dff-492b-894b-9c7d8eefac98,Latimer and Ley Hill,9.017287088251203
6d4226c5-5ace-4377-9c5e-6c73da733d6e,Leatherhead,5.402312433372881
327bccae-8132-41f0-90db-dfe80ea3569d,Lewisham,34.29288096765164
4ee10b82-6c35-4be8-be4b-c479d038b69f,Leybourne,3.014542018346323
b1567160-4ce6-49c3-83aa-351d71196ffc,Little Berkhamsted,6.429480936555031
f9d5d8a3-7861-4f48-9f17-d3925335aff9,Little Burstead,7.595456065189971
ec53c4b7-ba92-4d4b-ba65-537bc4a498fb,Little Chalfont,5.296136843280306
d500679e-3710-4924-97d2-bfb0ddb8faca,Little Heath,0.5794896263159269
dfc56015-86ec-42f8-b81f-3f2fa1639d7f,Little Laver,3.7677758909552588
92d8e117-a76c-4448-a315-290226589873,London Colney,5.304671497325471
378554ca-7ab7-4a0c-85c1-f5fdbef2dbf5,Longfield and New Barn,3.5719426361088735
6940a3cf-3173-4c5a-855f-fa19fca0c443,Loughton,15.125408308751561
71a9e366-91ad-47ed-8d4c-dfaf45bc5e2c,Luddesdown,8.090968243966094
4b167d69-f8ec-4589-abdb-00462029addb,Magdalen Laver,6.0654211697708895
c91cd675-a9e6-4957-9966-140367dad122,Margaretting,11.263990584187061
885ef3cc-fa2a-44e2-85f8-ff4aa52eb616,Meopham,20.224503530841616
3f34eed0-54d3-4f53-8ff3-c10265b0ab1d,Mereworth,9.729939014113684
657725e7-85b7-4c39-a335-5906f33e5e28,Merton,37.37457481887046
7ff9f637-114a-474a-85e5-c84e87d32e51,Mickleham,7.3135754669276265
76ebcd45-3164-429f-a71f-291d74a42c62,Molesey,4.205065338417157
cc15fb0c-bb38-4198-b65c-66288e5f205d,Moreton,5.961090556161533
20a9c870-ac75-4012-80ef-2df5423e3ed1,Mountnessing,12.091650185646733
a585d0b7-f2e3-4317-bfb9-7f1f75a1f033,Nash Mills,1.8171020512905771
a91f8e8a-03d7-49fa-8491-8543f86ecc25,Navestock,18.298237590014384
126da99b-3447-456c-a27c-a06cf3b87556,Nazeing,16.445612883841104
e5532ba5-ad16-40a3-993a-23e0dcc2051c,Nettlestead,5.275275634539639
f43d31c9-0d13-418b-8a27-c5df26920e01,Newham,36.607792340122934
a770478c-3573-4406-aea6-b80661a0d3ea,North Mymms,18.918088757774793
f0734d6f-0a20-449a-aca1-00e18cc68876,North Weald Bassett,22.788834637368154
2df46c6d-b4f1-40cf-a03d-e369a2e0c1ce,Northaw and Cuffley,15.432357474847816
e777bc61-ed65-4271-9f87-ad7afa0bbfc1,Northfleet,15.966829839353537
ce7e5b55-c653-4677-b415-716529ca3cf3,Ockham,12.132621443275195
c2940fbe-44e9-457d-8c47-bec91cc66d7c,Offham,8.048337855552637
e950e699-2193-4b1d-b49a-0db87b40605a,Ongar,9.016765708993162
d4eb17e4-7478-43af-93af-8e08a95d53a4,Otford,7.020036124056105
2dd8b4c0-6b79-4301-9fa1-94f28af02955,Oxted,15.147549925058103
1705f8f5-0508-42b6-86f6-a135d4f77da4,Platt,6.960597809509691
99884e4e-4793-4243-bc3d-aeac06e102a8,Plaxtol,9.71927081317113
ae3d057e-66ef-4cea-8c84-2091219d2804,Queen's Park,0.5840425244820634
7f573586-a89f-4fe2-bd7a-82512a817e84,Redbridge,56.91768415727207
a17422ad-c1a2-4e67-814b-a939ceabbf3f,Richmond upon Thames,59.227202898444794
10004864-e485-4d86-bee0-7c7d91da3f69,Ripley,9.729063655624353
abcc2386-2b05-4a58-ba43-02c1d7fa6576,Riverhead,2.8565359324564707
52176288-7f73-4f38-921a-98eff767733d,Riverview Park,0.00442332408293212
96a839ef-cef7-415b-9628-dc33bd3a318a,Roxwell,19.35074203128278
04a50869-e03e-4348-a08b-4e0134da69e1,Roydon,10.946611187608086
fb4dfe78-b505-4626-b7b9-e9706d9c98c8,Ryarsh,3.514557432440702
cfb6dc05-f533-4bd1-a5be-1b3f21d09603,Sarratt,20.57083320760834
2a8cbd7b-203c-462a-aa99-7be9528b6e93,Seal,18.61976828767149
f0f6ec23-93bc-4b16-9a05-1270ebf1f6bc,Seer Green,3.4935012582146827
f2d7f2c0-763a-4f87-a82c-f4d187390045,Send,6.97512594668364
3bc09a80-e13d-4178-a84a-9d29496214d9,Sevenoaks,15.96207617624775
7ce68e84-dff3-4761-af12-4a4d1b4ea8a7,Sevenoaks Weald,9.695136780469646
ec0ef800-e6ed-4ea7-b0b3-ce8dcfedfda0,Shenley,13.748069751724113
8595735f-08a9-4314-92d6-88f41b4d604f,Shepperton,3.4968914919490093
d03194b8-1c32-4a2e-bf69-de29a667a2b2,Shipbourne,9.000685924044749
248a1f95-91d4-432d-9f73-396e26019224,Shoreham,16.272303249424795
f355f087-db87-49f5-9502-0a8b0df7ceb7,South Mimms and Ridge,20.885739918794968
bdeab59a-4578-404c-b937-5f40ccca6ad3,Southdowns,0.07424388449517245
fc267066-0807-490d-a519-3079b81bcdf8,Southfleet,9.14612270245022
e9a62052-f1fe-4949-afa4-a7087a27748a,Southwark,30.260260750762455
d0dc61b1-16fe-4f04-b4ba-03766b750151,Springfield Village,0.32550276311681214
b16d8cdd-562d-4be3-83e5-364c8a15c98d,St Stephen,23.488444047549038
1b71e357-ef12-4a00-88f8-efbbec5afa2c,St. Martha,3.4437862785225652
a096b079-02eb-4422-9595-3d5df057ddb7,Stanford Rivers,17.503765812612595
cab7623d-df21-40c0-b97d-ef4fd1d6fda2,Stansted,7.982561741752861
49633353-2f6d-45d3-bbd6-352e6fbb4165,Stapleford Abbotts,9.570220987312188
35e8e04f-a0c9-4055-ac58-ef3d0c149075,Stapleford Tawney,6.697821609905704
47478b63-caa2-4ec2-a03b-e6879934bcd2,Stoke Poges,10.096581385213351
24e29ccd-4634-42b2-b50c-2bfd4fb49ea5,Stondon Green,0.12292858672118163
b4e2f32d-5888-4c2b-ab76-b4da45fbc81f,Stondon Massey,4.860103323336386
9a37913f-bae9-4d93-a488-c511acd83a7d,Stone,6.718363571916314
d8b3a9a4-12b3-40b9-a98c-640d26935235,Sunbury-on-Thames,7.2014810856257485
10b9590d-82dc-4152-a5e1-3831078b7901,Sundridge with Ide Hill,16.77161575205102
5a35d510-23ef-4f61-9048-ce7e5b0eb61c,Sutton,44.4906035294082
c0266b5d-5c75-4739-8f76-6ef153ae5e56,Sutton-at-Hone and Hawley,7.535741670688177
72cc8783-8d75-4b4d-8ecb-6f27a0d90c94,Swanley,6.788004261291407
2a251ac0-0bf0-48e4-a5ec-f4545462ea4c,Swanscombe and Greenhithe,5.972020994684912
d68f06d7-a939-4ba4-add9-b561fa105db5,Tatsfield,5.33715299186751
921ad000-ec7b-453c-8df0-d7a6c9fa3613,Theydon Bois,8.318061135762289
cc06fa2a-dd98-49cd-ac9d-2f58c1e81c2d,Theydon Garnon,8.043712108784742
27a8f8be-46a8-4aa8-83e1-20f250bfcc0f,Theydon Mount,6.3215278898452025
3f0ef154-938d-42a6-a383-56cf2ff2417f,Titsey,8.025352214826805
1d4c8dbc-e4c4-4090-a102-7632b402cde7,Tower Hamlets,19.552544195880817
5d96fd14-ebbd-4c20-b8e4-3eec3fd4f278,Trottiscliffe,5.53421262646503
e3ee6616-8508-4662-8ecf-030cbc0b5a0a,Vigo,0.6866636059791914
1e457aff-8400-4181-a9d2-3dd2ce426a01,Waltham Abbey,42.41581138425776
c715494b-3a8e-473c-94f2-41e48d981cdd,Waltham Forest,39.26787009580785
2dddafd8-bfd0-49e5-a644-173c969ee628,Walton-on-Thames,6.204875601368933
7541dfd0-1427-4d22-88fd-cd901e52d714,Wandsworth,34.638230678067366
b2a408e3-b0b2-4d05-b84b-c9aa959fd375,Warlingham,6.010088386274117
3bb58940-001c-4e67-84a2-f26bad2c9497,Wateringbury,5.402723652936555
c0bf652f-f9e6-4e6d-857a-28d8285b6eea,Watford Rural,8.160614506583043
f1956318-bc82-42ac-94c7-0fca9afa0a20,West Clandon,9.568402235362333
e0aae426-3cc3-4d70-a07f-4cd40337f081,West Horndon,7.648429647358356
40134e53-e768-419b-bd49-987263af8038,West Horsley,10.838379688347118
08bc3f0f-dad3-4537-ad67-d0c8f74736b3,West Kingsdown,15.975853663067818
31fd5873-c70f-4ed1-b4d9-a4edf54e2863,West Malling,3.826200839451314
ada3b58a-51b9-4dd8-b388-d677649d3f48,West Peckham,6.345319342068369
72e1a57b-1e1b-470f-98e2-398bc2d8f488,Westerham,22.892298218943257
4cef7232-6c8a-40a5-b99a-4c4884ba9fa7,Westminster,22.946292126275534
65ae112c-cf9a-48c3-8db5-7f6e3b5ea869,Weston Green,0.23087135134405587
416ee1e1-2a85-41cc-86f4-4cd05ef94a29,Wexham,11.084598508385323
38f28d80-76cd-49a0-9ae1-3300f99d0834,Wexham Court,1.159210595817022
413d4a17-44cd-4098-8b12-dca64428489e,Weybridge,5.249717667755775
6abb4365-c25c-45ee-9353-a4e0fbca405c,Whyteleafe,2.171976906996675
802a0a5d-683d-49d2-ac9b-3e76093ab4eb,Willingale,13.98721508404318
fd419955-34e2-4128-9b6e-1add1861e395,Wilmington,6.771979773884167
df362796-d8c7-445a-923e-7cae1350ba76,Wisley,4.029091134819483
4caa4290-2c4c-44f8-9fd8-b4eace7ebe75,Woldingham,10.876129872657573
0342ee1b-51ff-4529-8959-a469c97b037b,Wraysbury,6.738184776669318
3c9ee3f0-6fea-4ea8-84bc-69496a04a83f,Writtle,18.06113043799245
a49150e6-7c61-4474-924b-6ff2a9fdefcb,Wrotham,13.784114580369588
